,precinct_id,precinct_name,,contest,contest_name,,,,,,,,choice,choice_name,,,party,candidate_party,vote_type_id,vote_type,,vote_total
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,10,YES,,0,NP,,30,Central Count,,17,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,10,YES,,0,NP,,999999,Total,,81,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,20,NO,,0,NP,,10,Polling,,20,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,20,NO,,0,NP,,20,Early Voting,,62,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,20,NO,,0,NP,,30,Central Count,,11,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,20,NO,,0,NP,,999999,Total,,93,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,241,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,32,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,121,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,30,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,183,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,1,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,4,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,3,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,8,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,10,YES,,0,NP,,10,Polling,,15,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,10,YES,,0,NP,,20,Early Voting,,63,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,10,YES,,0,NP,,30,Central Count,,12,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,10,YES,,0,NP,,999999,Total,,90,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,20,NO,,0,NP,,10,Polling,,16,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,20,NO,,0,NP,,20,Early Voting,,54,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,20,NO,,0,NP,,30,Central Count,,15,
,62,062 VICKSBURG,,1230,Proposition 206,,0,NP,,0,NP,,20,NO,,0,NP,,999999,Total,,85,
,64,064 QUARTZSITE THREE,,999999,Race Statistics,,0,NP,,0,NP,,999999,Number of Precincts,,0,NP,,10,Polling,,1,
,64,064 QUARTZSITE THREE,,999999,Race Statistics,,0,NP,,0,NP,,999999,Number of Precincts,,0,NP,,20,Early Voting,,1,
,64,064 QUARTZSITE THREE,,999999,Race Statistics,,0,NP,,0,NP,,999999,Number of Precincts,,0,NP,,30,Central Count,,1,
,64,064 QUARTZSITE THREE,,999999,Race Statistics,,0,NP,,0,NP,,999999,Number of Precincts,,0,NP,,999999,Total,,1,
,64,064 QUARTZSITE THREE,,999999,Race Statistics,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,64,064 QUARTZSITE THREE,,999999,Race Statistics,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,64,064 QUARTZSITE THREE,,999999,Race Statistics,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,64,064 QUARTZSITE THREE,,999999,Race Statistics,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,485,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,68,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,252,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,47,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,367,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,2,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,5,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,1,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,8,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,1,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,1,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,10,TRUMP / PENCE,,1,REP,1,10,Polling,,55,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,10,TRUMP / PENCE,,1,REP,1,20,Early Voting,,183,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,10,TRUMP / PENCE,,1,REP,1,30,Central Count,,35,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,10,TRUMP / PENCE,,1,REP,1,999999,Total,,273,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,20,CLINTON / KAINE,,2,DEM,2,10,Polling,,10,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,20,CLINTON / KAINE,,2,DEM,2,20,Early Voting,,48,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,20,CLINTON / KAINE,,2,DEM,2,30,Central Count,,8,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,20,CLINTON / KAINE,,2,DEM,2,999999,Total,,66,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,30,JOHNSON / WELD,,3,LIB,3,10,Polling,,1,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,30,JOHNSON / WELD,,3,LIB,3,20,Early Voting,,6,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,30,JOHNSON / WELD,,3,LIB,3,30,Central Count,,2,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,30,JOHNSON / WELD,,3,LIB,3,999999,Total,,9,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,40,STEIN / BARAKA,,4,GRN,4,10,Polling,,0,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,40,STEIN / BARAKA,,4,GRN,4,20,Early Voting,,2,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,40,STEIN / BARAKA,,4,GRN,4,30,Central Count,,0,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,40,STEIN / BARAKA,,4,GRN,4,999999,Total,,2,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,50,Write-in,,0,NP,,10,Polling,,0,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,50,Write-in,,0,NP,,20,Early Voting,,7,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,50,Write-in,,0,NP,,30,Central Count,,1,
,64,064 QUARTZSITE THREE,,100,Presidential Electors,,0,NP,,0,NP,,50,Write-in,,0,NP,,999999,Total,,8,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,485,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,68,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,252,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,47,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,367,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,1,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,15,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,0,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,16,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,10,"MCCAIN, JOHN",,1,REP,1,10,Polling,,49,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,10,"MCCAIN, JOHN",,1,REP,1,20,Early Voting,,165,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,10,"MCCAIN, JOHN",,1,REP,1,30,Central Count,,34,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,10,"MCCAIN, JOHN",,1,REP,1,999999,Total,,248,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,20,"KIRKPATRICK, ANN",,2,DEM,2,10,Polling,,12,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,20,"KIRKPATRICK, ANN",,2,DEM,2,20,Early Voting,,54,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,20,"KIRKPATRICK, ANN",,2,DEM,2,30,Central Count,,12,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,20,"KIRKPATRICK, ANN",,2,DEM,2,999999,Total,,78,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,30,"SWING, GARY",,4,GRN,4,10,Polling,,5,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,30,"SWING, GARY",,4,GRN,4,20,Early Voting,,16,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,30,"SWING, GARY",,4,GRN,4,30,Central Count,,1,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,30,"SWING, GARY",,4,GRN,4,999999,Total,,22,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,40,Write-in,,0,NP,,10,Polling,,1,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,40,Write-in,,0,NP,,20,Early Voting,,2,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,40,Write-in,,0,NP,,30,Central Count,,0,
,64,064 QUARTZSITE THREE,,110,United States Senator,,0,NP,,0,NP,,40,Write-in,,0,NP,,999999,Total,,3,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,485,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,68,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,252,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,47,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,367,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,3,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,17,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,2,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,22,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,10,"GOSAR, PAUL",,1,REP,1,10,Polling,,54,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,10,"GOSAR, PAUL",,1,REP,1,20,Early Voting,,173,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,10,"GOSAR, PAUL",,1,REP,1,30,Central Count,,35,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,10,"GOSAR, PAUL",,1,REP,1,999999,Total,,262,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,20,"WEISSER, MIKEL",,2,DEM,2,10,Polling,,11,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,20,"WEISSER, MIKEL",,2,DEM,2,20,Early Voting,,60,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,20,"WEISSER, MIKEL",,2,DEM,2,30,Central Count,,10,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,20,"WEISSER, MIKEL",,2,DEM,2,999999,Total,,81,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,30,Write-in,,0,NP,,10,Polling,,0,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,30,Write-in,,0,NP,,20,Early Voting,,2,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,30,Write-in,,0,NP,,30,Central Count,,0,
,64,064 QUARTZSITE THREE,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,30,Write-in,,0,NP,,999999,Total,,2,
,64,064 QUARTZSITE THREE,,120,State Senator Dist. 5,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,64,064 QUARTZSITE THREE,,120,State Senator Dist. 5,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,64,064 QUARTZSITE THREE,,120,State Senator Dist. 5,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,64,064 QUARTZSITE THREE,,120,State Senator Dist. 5,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,64,064 QUARTZSITE THREE,,120,State Senator Dist. 5,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,64,064 QUARTZSITE THREE,,120,State Senator Dist. 5,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,64,064 QUARTZSITE THREE,,120,State Senator Dist. 5,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,64,064 QUARTZSITE THREE,,120,State Senator Dist. 5,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,64,064 QUARTZSITE THREE,,120,State Senator Dist. 5,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,64,064 QUARTZSITE THREE,,120,State Senator Dist. 5,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,64,064 QUARTZSITE THREE,,120,State Senator Dist. 5,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,64,064 QUARTZSITE THREE,,120,State Senator Dist. 5,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,485,
